"life_exp" "life_exp0" "LYL_Natural" "LYL_External" "sex" "id" "start" "end" "LYL_Total" "life_exp_L" "life_exp_R" "LYL_Natural_L" "LYL_Natural_R" "LYL_External_L" "LYL_External_R" "LYL_Total_L" "LYL_Total_R" "boot_iterations"
36.4395716059504 39.763000770622 3.27660931388142 0.0468198507723513 "All" 1009 "A80" "A89" 3.32342916465377 35.8684210923603 36.978036142606 2.88068036308894 3.74524215646706 -0.203834327975545 0.319641166059887 2.94335732985542 3.88740720763412 100
36.6687279785773 40.3508866435748 3.77760698669625 -0.0954483217280207 "Males" 1009 "A80" "A89" 3.68215866496823 36.0176579234343 37.4737260541911 3.12980955033007 4.39540524908012 -0.445717712197334 0.289410267278805 3.04627394436967 4.25564265323898 100
36.2322910214781 39.2312358192404 2.82343801757434 0.175506780180626 "Females" 1009 "A80" "A89" 2.99894479775497 35.5394602936888 37.1329968278018 2.28927019818645 3.42996340883098 -0.147335542937728 0.420177332873029 2.44883466914575 3.5805670930145 100
36.8558401983002 44.833304584437 7.73135311140966 0.246111274677215 "All" 1011 "B00" "B09" 7.97746438608687 36.5366178939971 37.1065718558483 7.44822345426393 8.05228702744387 0.113399424660758 0.416286457842299 7.71487796562802 8.2525021171229 100
36.7382606243593 45.1434717797784 8.02850637760223 0.376704777758884 "Males" 1011 "B00" "B09" 8.40521115536111 36.2001819427269 37.3068778392501 7.51225672405789 8.57718554610415 0.167608041029544 0.608620915995965 7.959708048574 8.8993833087393 100
36.9606208757728 44.5569000375555 7.46654588766081 0.129733274079093 "Females" 1011 "B00" "B09" 7.5962791617399 36.6806156938509 37.2914895278927 7.15916221476578 7.78560100676088 -0.0193628092569411 0.376157318769182 7.35812404980656 7.86217532777206 100
26.6211276336264 39.796508464496 8.42450422633405 4.75087660449445 "All" 1012 "B15" "B19" 13.1753808308285 26.2831037516706 26.9722955034067 8.04459609902354 8.7956381568795 4.39807430645246 5.07796270951925 12.8353790357742 13.5277233443247 100
23.598733221024 37.6087593235496 8.12513270087824 5.88489340157759 "Males" 1012 "B15" "B19" 14.0100261024558 23.2083478282298 24.0184897223617 7.64745755012221 8.63061574869778 5.44889175146345 6.33543297516134 13.6030032711213 14.3616635808997 100
30.8581959236339 42.8634948488488 8.84419054925437 3.16110837595946 "Females" 1012 "B15" "B19" 12.0052989252138 30.2302369544061 31.395898434464 8.07387911365531 9.58486712579867 2.61939618539912 3.73363129650735 11.5500262668812 12.5697450049024 100
28.4135353484168 38.2075754175064 7.55042825820067 2.24361181081897 "Males" 1013 "B20" "B24" 9.79404006901964 27.131203419608 29.9082047415762 5.88307736841468 8.8208273945412 1.47642035292809 3.47959676145883 8.23000483601053 11.0034394415289 100
60.1708430188311 64.6488649772272 4.57371313230891 -0.0956911740092151 "All" 1014 "B25" "B34" 4.47802195829969 59.8861492775547 60.49267687084 4.23243522129203 4.90270561668099 -0.28243742552147 0.0426923377962707 4.17297580743187 4.74543860859502 100
59.4069981238891 64.2030767590608 5.01735135555335 -0.221272720451996 "Males" 1014 "B25" "B34" 4.79607863510135 58.8919532215136 59.8979516169465 4.54508271543069 5.4795950844508 -0.488019250653789 0.0214060346289306 4.29834349472059 5.30853107659668 100
60.9704741174716 65.1155384144838 4.1092904174345 0.0357738794538337 "Females" 1014 "B25" "B34" 4.14506429688833 60.6116310166655 61.3672329956808 3.66148768269759 4.49598400461342 -0.191125913173198 0.25387147131406 3.73309074601855 4.57969134817517 100
19.9011211444208 32.6435813226144 12.4131047972387 0.329355380932202 "All" 1015 "B35" "B49" 12.7424601781709 19.7153927354695 20.1320103187143 12.1532427688888 12.5976314287443 0.202552328039376 0.452356616137504 12.5668679892735 12.916964765773 100
17.699108576519 30.4319451287652 12.2590013677611 0.47383518445751 "Males" 1015 "B35" "B49" 12.7328365522186 17.3362753971456 17.9788590798308 11.8717047813525 12.5452653703901 0.249233545107754 0.691100461565165 12.4586719550481 12.9787504014041 100
21.7790336153877 34.5297009797917 12.5445267319965 0.206140632388988 "Females" 1015 "B35" "B49" 12.7506673643855 21.5271061146477 22.0627330042231 12.2653531366034 12.8020897021601 0.0616507754235307 0.387940395835937 12.5256827028108 13.0134019020141 100
35.1896876647753 43.1079927293266 NA NA "All" 1016 "B50" "B64" 7.91830506454154 34.435499773399 35.7894086331692 NA NA NA NA 7.29686678226157 8.39004048511483 100
32.7501819835776 40.3718665412869 8.09067176635208 -0.468987208682198 "Males" 1016 "B50" "B64" 7.62168455766988 31.9664684049597 33.8200349976158 7.15148825431465 8.76791004037916 -0.816617621557989 -0.0305748265482382 6.83503335933454 8.35414813206695 100
38.0952801875798 46.3668774512159 NA NA "Females" 1016 "B50" "B64" 8.27159726366183 36.9154588469616 39.0582824958224 NA NA NA NA 7.43439979001897 9.13318066814148 100
38.2195540528803 46.1959865046261 NA NA "All" 1018 "B85" "B89" 7.97643245171276 37.1873639124497 39.1155168876245 NA NA NA NA 7.0971221321676 8.91388940568695 100
37.3026484434364 45.3004551544974 6.35952503438891 1.63828167661815 "Males" 1018 "B85" "B89" 7.99780671100706 35.8475496422257 38.9071529211746 4.74588555924821 7.76451835509978 0.453091359339034 2.75423716881159 6.39066852947882 9.40211831256537 100
39.1733917943888 47.1275890509065 NA NA "Females" 1018 "B85" "B89" 7.95419725650651 37.5527295378826 40.4215340159066 NA NA NA NA 6.67788961814318 9.11713542910152 100
20.0118902556006 26.0964031830854 5.7918119212089 0.292701006268085 "All" 1019 "B90" "B94" 6.08451292747699 19.5178005333366 20.5567947112614 5.34267254426117 6.26454755566896 0.0547393171630328 0.607191294193223 5.68586473111184 6.45295776493846 100
19.2697044973494 26.2374641128812 6.57626568343422 0.391493932073495 "Males" 1019 "B90" "B94" 6.96775961550772 18.5618289687756 19.9711143458757 5.86762156959337 7.27195952702607 -0.00391082962610964 0.904794651606043 6.39890638976494 7.42590138963263 100
20.626807226536 25.9795311484189 5.14187499377035 0.210848928118206 "Females" 1019 "B90" "B94" 5.35272392188856 19.9903710468864 21.3426742666509 4.51977784529271 5.67798977205039 -0.134426297464616 0.607818925093556 4.77921646429631 5.8116889455782 100
24.2058458433671 38.0415832484636 13.2428354208257 0.592901984233254 "All" 1020 "B95" "B98" 13.835737405059 23.7232026834311 24.6160961516821 12.8068820031558 13.7140810222845 0.278682180873305 0.903384219015225 13.4736437317488 14.1803288488647 100
23.0135266727003 36.712962509806 12.8994119511204 0.800023885961641 "Males" 1020 "B95" "B98" 13.699435837082 22.3937483404536 23.7171716636422 12.3493217479731 13.5788630750833 0.29623753430252 1.32636340445137 13.2064819732593 14.2452145041269 100
25.3509676035158 39.3176111412054 13.5726646291285 0.39397890851024 "Females" 1020 "B95" "B98" 13.9666435376387 24.7758817924285 25.9165636061144 12.9851122003674 14.241548401555 0.0151213849786923 0.750055024619165 13.3803811481131 14.4819685295643 100
21.2130081613717 31.496483079429 9.68657926347538 0.596895654566079 "All" 1021 "B99" "B99" 10.2834749180415 20.6794759437204 21.8177129767851 9.02433013625334 10.3056477020837 0.201987716586509 0.991503102750333 9.71231188381493 10.8129253509956 100
20.9546661279958 30.8865235165702 8.99589202312201 0.935965365421461 "Males" 1021 "B99" "B99" 9.93185738854347 20.0454786870869 21.9288686063074 7.9594667853513 9.99722477201301 0.41882236741107 1.76787496252071 9.21591820477602 10.7351897965264 100
21.499077201102 32.1719076092322 10.451395708635 0.221434699496119 "Females" 1021 "B99" "B99" 10.6728304081311 20.5268797270195 22.6102960501905 9.62090591299155 11.1446732874786 -0.192573965646742 0.631956540550981 9.82383922304124 11.3645059949413 100
36.5311944263365 44.0713918723757 NA NA "Females" 10001 "A00" "A00" 7.54019744596711 32.7271148845744 40.3984216199344 NA NA NA NA 3.5985826595854 10.7842783180114 100
34.0004035469342 43.8720863891046 NA NA "All" 10002 "A01" "A01" 9.87168284214463 32.1161060779503 36.1312764516095 NA NA NA NA 8.08590467945687 11.6146690849177 100
32.0370995481778 42.9825994470472 NA NA "Males" 10002 "A01" "A01" 10.9454998988397 28.4545935551219 34.4236249239259 NA NA NA NA 8.27339362554717 13.8839829139143 100
35.4985643017991 44.5508373259944 NA NA "Females" 10002 "A01" "A01" 9.05227302417236 33.0349743665198 38.7602188962074 NA NA NA NA 6.86146411255647 11.1969692316011 100
34.9925561973079 41.5050712901686 5.995389232538 0.517125860288948 "All" 10003 "A02" "A02" 6.51251509282695 34.1832868928856 35.7824520452566 5.45845673848138 6.45790526118007 0.192424305602295 0.940851410665656 6.01326984865341 7.06318057513356 100
34.3048186794449 41.1406039554149 6.02637127729316 0.809413998629127 "Males" 10003 "A02" "A02" 6.83578527592229 33.6442439470337 35.4233264066671 5.22956638225367 6.69767567737151 0.231564845634013 1.4622255916006 6.06919393957287 7.61093411736397 100
35.6223607187103 41.8388369629278 5.96701702459197 0.249459219604663 "Females" 10003 "A02" "A02" 6.21647624419663 34.548608096265 36.6203267704949 5.05817256002658 6.83967897670199 -0.125286581762086 0.724292364594102 5.48646268635724 7.14642416762131 100
33.8669833297211 44.1139145837766 NA NA "All" 10004 "A03" "A03" 10.2469312540373 32.0026775653364 35.9296960044911 NA NA NA NA 8.50977331182525 11.7412162629455 100
31.2692596602652 43.579371481997 NA NA "Males" 10004 "A03" "A03" 12.3101118216542 28.8565030764898 33.8842677222496 NA NA NA NA 10.1586682266744 14.8721615917807 100
35.3830609661611 44.425883424747 NA NA "Females" 10004 "A03" "A03" 9.04282245860211 33.2559438840537 37.8409123713585 NA NA NA NA 6.82578088975772 11.0063896450538 100
13.9895654055482 24.2306911093756 10.1714049851593 0.0697207186675434 "All" 10005 "A04" "A04" 10.2411257038268 13.7687067051461 14.1950011079431 9.97025874596479 10.3727184693816 -0.0544748755050443 0.21725419762789 10.0790265898464 10.4234386362704 100
13.904166032318 24.5303606190908 10.5994144655744 0.0267801211819868 "Males" 10005 "A04" "A04" 10.6261945867564 13.5890933351332 14.2044188467432 10.2727141610742 10.9037409898285 -0.192109955222367 0.26705173617951 10.3573148240703 10.8805211972947 100
14.057755223061 23.9914105572042 9.82964734386417 0.104007990291136 "Females" 10005 "A04" "A04" 9.93365533415531 13.7067614346442 14.3280184595598 9.55700956392641 10.1202696440155 -0.03950556421607 0.335310240114447 9.75865745267031 10.1860037130537 100
32.2960309236448 37.8718004979216 NA NA "All" 10006 "A05" "A05" 5.57576957427157 30.1886281719974 34.2646001045079 NA NA NA NA 4.11209560782595 7.35193882803353 100
31.2210455408944 37.350423715577 NA NA "Males" 10006 "A05" "A05" 6.12937817464614 28.235364589551 33.7404121883722 NA NA NA NA 3.92712109751858 8.57155860887231 100
33.0462811386893 38.235678043933 NA NA "Females" 10006 "A05" "A05" 5.18939690526016 30.6359034395582 35.3579626017844 NA NA NA NA 2.95862270475415 7.1118080402899 100
27.6130207509731 41.8200420278565 7.80352912985344 6.40349214698962 "All" 10008 "A07" "A07" 14.2070212768431 26.8396010847943 28.3226024351593 6.56645660839576 9.05199365155627 5.43608821446522 7.37820966503783 13.4794153097357 14.8725659989079 100
26.3372322960773 41.3533563741674 5.70349240173091 9.3126316763014 "Males" 10008 "A07" "A07" 15.0161240780323 25.0495690700649 27.5420420326569 4.0396690941963 7.48315347989607 7.6011119817143 10.9294712062874 13.909839588163 15.8757830086158 100
28.9725944300038 42.317376463438 10.0414821773174 3.30329985609499 "Females" 10008 "A07" "A07" 13.3447820334124 27.7256662977531 30.2402025147905 8.15546826103517 11.5491888358312 2.36335270878257 4.80875188322025 11.9506194811322 14.4340331728601 100
44.9085443941302 53.5046975703354 7.85552345251416 0.74062972360998 "All" 10009 "A08" "A08" 8.59615317612414 44.4966593409977 45.2736506498304 7.54109895831336 8.18339428992511 0.467565526726359 0.968559775399119 8.33557577529439 8.91114760327108 100
46.5368277189604 55.9678355422769 8.63933561151406 0.791672211724682 "Males" 10009 "A08" "A08" 9.43100782323874 45.9045955143099 47.1041485058862 8.06751370972992 9.33293224737678 0.283142398314588 1.20423457257011 8.97193302883007 9.89263626690457 100
43.4988392462923 51.3722073421725 7.17692899746424 0.696439098332128 "Females" 10009 "A08" "A08" 7.87336809579637 42.9389555646525 43.9021737590773 6.79788646021423 7.58405925416638 0.433719796946226 0.937928838873245 7.55834344070309 8.30173690853726 100
42.1730766378422 50.8491163903861 8.21895265897453 0.457087093519949 "All" 10010 "A09" "A09" 8.67603975249448 41.6689489092719 42.4835095329817 7.86509614689819 8.67412265906608 0.328416624687751 0.578910619476477 8.3489597305474 9.14806082877413 100
43.3992605045116 52.6660679915794 8.79239951937495 0.474407967617336 "Males" 10010 "A09" "A09" 9.26680748699229 42.3806962241213 44.0004029736779 8.1745133194536 9.68951132074082 0.243600201126923 0.687251106101898 8.65102312041677 10.2051829166641 100
41.0851911645718 49.237094485431 7.71018352077291 0.441719800060057 "Females" 10010 "A09" "A09" 8.15190332083297 40.8864372157771 41.3237832277901 7.49911960675535 7.87392150326655 0.327824165462664 0.552569036291029 7.9627123032418 8.34561697858126 100
23.4541685174676 37.1043097993145 12.3941463608407 1.25599492096901 "All" 10011 "A15" "A15" 13.6501412818097 22.7534630607655 23.9533728393354 11.7776448306613 13.0224642588818 0.890050787125341 1.57508250485009 13.2232350030912 14.2093766395506 100
20.6976228498369 35.0431227248784 12.7051077126292 1.6403921623399 "Males" 10011 "A15" "A15" 14.3454998749691 19.8593335250164 21.4795755150658 12.0378747005494 13.5221874200508 1.05595929151496 2.30964073745712 13.7595139304224 14.9129234910131 100
27.3174543895976 39.9930538524213 11.9583354793995 0.717263983436488 "Females" 10011 "A15" "A15" 12.675599462836 26.2689040881225 28.2575743761566 11.0823897914098 13.1331963819529 0.187617392533426 1.32228546909466 11.8588702333344 13.6580280220864 100
23.0029507940016 37.0098718381668 12.725066850079 1.28185419404678 "All" 10012 "A16" "A16" 14.0069210441258 22.4206184965276 23.6338306512929 11.9440161016009 13.4854739269563 0.732031424282366 1.84389939594254 13.490757883465 14.5926478787958 100
20.2309015557072 35.3316728149023 13.4776621174434 1.62310914169147 "Males" 10012 "A16" "A16" 15.1007712591349 19.6244065128988 21.091387048028 12.5830556900168 14.4621209950892 0.730691059295293 2.4319774274408 14.4595014157641 15.711292859813 100
26.753838471464 39.2806597988329 11.7067226318462 0.820098695511293 "Females" 10012 "A16" "A16" 12.5268213273575 25.4474719689467 27.689779654001 10.4889565077804 13.1593680157406 0.131209387569528 1.60779552671729 11.5822791074602 13.6177572783271 100
34.3258578452275 41.4387051560744 NA NA "All" 10014 "A18" "A18" 7.11284731084119 33.1928738286529 35.3438577646785 NA NA NA NA 6.13409357368957 8.07312344589287 100
31.9071246390014 40.3534817340445 NA NA "Males" 10014 "A18" "A18" 8.44635709499008 29.9861633417765 33.4166860590265 NA NA NA NA 7.16916089620294 9.76956668693197 100
36.2066668405148 42.2825758106784 NA NA "Females" 10014 "A18" "A18" 6.07590897019463 34.9810124289973 37.7175075319358 NA NA NA NA 4.98409854323611 7.25954380684805 100
13.6026043503018 31.0620464153851 NA NA "Males" 10015 "A19" "A19" 17.4594420650159 11.1535152165799 16.4633976487755 NA NA NA NA 14.3309882581157 19.2155391337333 100
17.8346875832118 24.90327895606 NA NA "All" 10022 "A26" "A26" 7.06859137283899 17.0606162458249 18.6395603508611 NA NA NA NA 6.46724089693357 7.55512626778713 100
17.8237946890952 25.0033110927592 NA NA "Males" 10022 "A26" "A26" 7.17951640364702 16.7641004907771 19.0121543398366 NA NA NA NA 6.24680015641574 7.94800984742234 100
17.8481999995964 24.7791910994765 NA NA "Females" 10022 "A26" "A26" 6.93099109988046 16.6676350731497 19.1028449257722 NA NA NA NA 5.98289219815571 7.74543001956625 100
31.8838801186984 36.2173243923454 NA NA "Males" 10024 "A28" "A28" 4.33344427363484 29.4286484769924 34.9818006257238 NA NA NA NA 2.14017655495552 6.08069813721894 100
23.5279447304254 37.2276581963875 NA NA "All" 10026 "A31" "A31" 13.6997134659024 21.8193460734315 24.7659257995744 NA NA NA NA 12.5787527646836 14.8855880326713 100
21.6737266857633 34.5876294807264 NA NA "Males" 10026 "A31" "A31" 12.9139027948954 20.115894271525 23.1691190811187 NA NA NA NA 11.6778088707622 14.202805462946 100
25.5406786034276 40.0933811554572 NA NA "Females" 10026 "A31" "A31" 14.5527025519786 23.0499592866226 27.370053753389 NA NA NA NA 12.4244693014813 16.5582968939661 100
10.2015289482399 22.9238437025034 NA NA "All" 10027 "A32" "A32" 12.7223147542728 8.80004279365163 11.3603198922608 NA NA NA NA 11.6236399097304 13.7416192707575 100
9.39914209746828 21.2229641162962 NA NA "Males" 10027 "A32" "A32" 11.8238220188257 7.32084940847515 10.9080854366014 NA NA NA NA 10.4842672826702 13.3576208787998 100
10.8160737905938 24.2265404954079 NA NA "Females" 10027 "A32" "A32" 13.4104667048321 9.23384807560479 12.7984915901607 NA NA NA NA 11.9627511992701 14.6633827941295 100
44.3312034213675 58.7397477416613 NA NA "All" 10034 "A39" "A39" 14.408544320218 42.1648630295651 45.9176316218942 NA NA NA NA 12.5647202819956 16.8188629714608 100
44.5231695178552 60.0005516511135 NA NA "Males" 10034 "A39" "A39" 15.4773821331979 40.5095862634785 47.2552633697633 NA NA NA NA 12.4554583000871 19.433786977549 100
44.1059138333531 57.2600802455536 NA NA "Females" 10034 "A39" "A39" 13.1541664121065 41.9888516335126 46.5240281686736 NA NA NA NA 10.5761249105585 15.524067742889 100
10.8963497886031 23.5970094942332 12.2909254283231 0.409734277287245 "All" 10035 "A40" "A40" 12.7006597056103 10.5423570818138 11.2310810983185 11.9423782352523 12.6735130093547 0.198649116338254 0.695065056301774 12.374117948926 12.9908666470904 100
10.2790876420327 22.9940106147587 12.074353588506 0.640569384200274 "Males" 10035 "A40" "A40" 12.7149229727063 9.67111059999328 10.7369311595312 11.5647742900044 12.5559881042813 0.270341380618556 0.95389577220659 12.3175530608937 13.1419805112822 100
11.6061341236451 24.2903926233897 12.5399594897303 0.14429900999453 "Females" 10035 "A40" "A40" 12.6842584997248 11.0129072782852 12.049820100275 11.9498828532768 12.9623102136263 -0.129459951050282 0.496462397070298 12.2374481622824 13.1540232814019 100
5.90692896230884 17.6781424052999 11.7065145219214 0.0646989210630085 "All" 10036 "A41" "A41" 11.7712134429844 5.85901636085996 5.95313027861812 11.6195969343741 11.803540151631 0.00873141655425954 0.116629890702848 11.7120967778512 11.8444945199759 100
5.60513649286057 16.5848303315143 10.9312001572709 0.0484936813744822 "Males" 10036 "A41" "A41" 10.9796938386454 5.52484975737777 5.66398535654635 10.8339059759852 11.0488802251045 -0.0291700527447219 0.109629869249657 10.8995034594897 11.0684905267067 100
6.28411792183209 19.0445954659058 12.6755248456069 0.0849526984621417 "Females" 10036 "A41" "A41" 12.760477544069 6.17470769385113 6.37227747368294 12.5396176692792 12.813698071131 0.0110473529924465 0.15058340036232 12.6650140407747 12.8774766488695 100
20.1517157385613 28.8738122600246 NA NA "All" 10037 "A42" "A42" 8.72209652143409 18.5449735728891 21.5542667160026 NA NA NA NA 7.21830937678224 10.0469171977937 100
16.4401699276108 26.8476393639206 NA NA "Males" 10037 "A42" "A42" 10.407469436246 14.5586523929465 18.3134542082996 NA NA NA NA 8.75346913345524 12.5003467140168 100
22.9850366252306 30.4205526962053 NA NA "Females" 10037 "A42" "A42" 7.43551607097205 20.9758899249123 25.9006300749984 NA NA NA NA 5.29916066549182 9.26734172110162 100
12.6737326075185 25.1424556708899 NA NA "All" 10039 "A44" "A44" 12.468723063354 11.1791420151125 14.6637395568328 NA NA NA NA 11.1635026859246 13.68641582551 100
12.8619700388951 24.8822406410024 NA NA "Males" 10039 "A44" "A44" 12.0202706020705 10.5807916471716 15.1495242029928 NA NA NA NA 10.36901632426 13.5729566828342 100
12.4793346783878 25.4111868290284 NA NA "Females" 10039 "A44" "A44" 12.9318521506433 10.1528150323892 15.232023060309 NA NA NA NA 11.1216895577552 14.8663929467387 100
16.0561156845277 23.3551817524571 6.85466799894876 0.444398068960497 "All" 10040 "A46" "A46" 7.29906606790926 15.9322333363901 16.1689536464825 6.75862188491676 6.9561305147017 0.360364038250557 0.517295336781135 7.22053319905247 7.40953027655407 100
17.2195655983231 24.5624921732257 6.78332070849509 0.559605866374007 "Males" 10040 "A46" "A46" 7.3429265748691 17.0510720696457 17.3752176891148 6.64302242209853 6.95065066220853 0.436315724490636 0.685647062695194 7.22002410459858 7.50366603418161 100
14.6074570168123 21.8519105888844 6.9435054035574 0.300948168511376 "Females" 10040 "A46" "A46" 7.24445357206878 14.4189991694196 14.8470800261592 6.76579058707273 7.08651704805391 0.185992603388703 0.419057140122272 7.09308999611466 7.39011966200916 100
14.7575470378067 25.2161564588981 NA NA "All" 10041 "A48" "A48" 10.4586094210512 14.2081586371131 15.2162167478267 NA NA NA NA 9.97341835280637 10.9684901985158 100
13.5023321162705 23.6614682527699 10.336698422389 -0.177562285935525 "Males" 10041 "A48" "A48" 10.1591361364535 12.7364062435225 14.0519710508119 9.63342757820211 11.179117239713 -0.539595466325899 0.267290497699639 9.60839447189904 10.8326463996145 100
16.7875958365277 27.7305409448421 NA NA "Females" 10041 "A48" "A48" 10.9429451082836 15.9490581071131 17.7919594287069 NA NA NA NA 10.1268961697484 11.8701676716247 100
13.244014109391 25.2467537385349 11.6224263676384 0.3803132614989 "All" 10042 "A49" "A49" 12.0027396291373 13.1251217607927 13.3610958396439 11.4599159145636 11.7782495438173 0.257612016881399 0.48307460372499 11.8837029397255 12.1240086632208 100
13.2067102491445 24.5931238879051 10.8920195497945 0.49439408895242 "Males" 10042 "A49" "A49" 11.3864136387469 13.0580918073041 13.3829502539447 10.6880990738426 11.0739280573137 0.31966760736325 0.656444378282622 11.2153794084518 11.5385789236445 100
13.2869159338939 25.9984698600398 12.4624409105809 0.249113015566435 "Females" 10042 "A49" "A49" 12.7115539261473 13.0389895374673 13.4561372042758 12.2876236778097 12.6567430489452 0.105133792658967 0.399778890224158 12.5854218614261 12.9072019072104 100
43.244441776836 48.0808510501127 NA NA "All" 10053 "A60" "A60" 4.83640927334324 42.1808439278454 44.3775296771587 NA NA NA NA 3.80642400591861 5.91304234325776 100
37.0192084269024 41.3537982815718 NA NA "Males" 10053 "A60" "A60" 4.33458985464192 35.1817469908567 39.436465125375 NA NA NA NA 2.09797582213332 5.8515194750106 100
45.1199628687393 50.1075589090045 NA NA "Females" 10053 "A60" "A60" 4.98759604035993 43.903079835417 46.2650422659652 NA NA NA NA 3.89298421141942 6.30279967055033 100
